 ctrl.inp :: CARD A is being read...
    CTRL  READ COMPLETE..
    Continuous Energy Mode...
    Start reading ace-format nuclear data
           1 1001.711nc
           2 8016.711nc
    WARNING :: NYD block exists
           3 92235.711nc
           4 92238.711nc
    ACE Lib. READ COMPLETE...
 CE_mat.inp :: CARD D is being read...
    CE MAT READ COMPLETE...
    GEOM  READ COMPLETE..
 depletion.inp :: CARD E is being read...
    Setting ugrid...
    Initializing Source...
    Source Initializing Complete...
 
 
  > Num of Threads per Node          28
  > Num of MPI Nodes                  5
  > Num of Histories per Cycle  3000000
  > Skip Cycles:   50  /  Active Cycles:  400
 
  > Tally is OFF
  > m-PRUP is OFF
  > FMFD with CMFD is On
 
    Transport Simulation Starts...
  9.2088187E-06  9.2768555E-06  9.2961078E-06  9.2833161E-06  9.3210893E-06  9.3237200E-06  9.3059761E-06  9.3221960E-06  9.3463341E-06  9.2493810E-06  9.2148292E-06  9.2512420E-06  9.1665542E-06  9.1734686E-06  9.1490621E-06  9.0626129E-06  9.0302823E-06  8.9874022E-06  8.9969112E-06  8.9833108E-06  8.9416211E-06  8.9181863E-06  8.8900079E-06  8.8462994E-06  8.7864181E-06  8.7953902E-06  8.6281106E-06  8.5846620E-06  8.6139575E-06  8.5585188E-06  8.5167087E-06  8.4310373E-06  8.2980002E-06  8.1505597E-06  8.1475912E-06  8.1389984E-06  8.1034327E-06  8.0873775E-06  8.0351910E-06  7.9657993E-06  7.8502261E-06  7.7938069E-06  7.7345850E-06  7.6251014E-06  7.5950883E-06  7.5410352E-06  7.4398531E-06  7.3179095E-06  7.2103127E-06  7.0953306E-06  6.9971146E-06  6.8900279E-06  6.8368991E-06  6.8290373E-06  6.6831635E-06  6.6528656E-06  6.6032130E-06  6.4666589E-06  6.3737665E-06  6.2543591E-06  6.1271489E-06  6.0291797E-06  5.9721089E-06  5.8622806E-06  5.7474977E-06  5.5963808E-06  5.4977663E-06  5.3715160E-06  5.3111147E-06  5.1714255E-06  5.1454399E-06  4.9823545E-06  4.8629892E-06  4.7783224E-06  4.6332135E-06  4.5033118E-06  4.4243597E-06  4.2930983E-06  4.1674681E-06  4.0511270E-06  3.9398928E-06  3.8216349E-06  3.6860740E-06  3.5622568E-06  3.3792997E-06  3.2844257E-06  3.1670827E-06  3.0857784E-06  2.9755594E-06  2.8492005E-06  2.7493779E-06  2.5926342E-06  2.4312122E-06  2.3376676E-06  2.2094900E-06  2.0791880E-06  1.9363256E-06  1.8128566E-06  1.6868848E-06  1.5595034E-06  1.4404896E-06  1.4202545E-06
  8.5686814E-06  8.5573266E-06  8.6503503E-06  8.7351485E-06  8.6464725E-06  8.6276990E-06  8.6032912E-06  8.6050042E-06  8.6289750E-06  8.5699630E-06  8.5363557E-06  8.5553132E-06  8.5417920E-06  8.6044096E-06  8.4541708E-06  8.3489159E-06  8.3392754E-06  8.3045274E-06  8.3123582E-06  8.3710871E-06  8.3709650E-06  8.2638251E-06  8.2324922E-06  8.1949327E-06  8.1480448E-06  8.1168196E-06  8.0073681E-06  8.0094689E-06  8.0004441E-06  7.9858826E-06  7.9694507E-06  7.8165442E-06  7.6907143E-06  7.5954766E-06  7.5365583E-06  7.4832388E-06  7.4913000E-06  7.5468313E-06  7.4452247E-06  7.3525505E-06  7.2817083E-06  7.2503331E-06  7.1922275E-06  7.0543365E-06  6.9910022E-06  6.9789596E-06  6.8863367E-06  6.8578089E-06  6.7180549E-06  6.5637472E-06  6.4662379E-06  6.4126790E-06  6.3594785E-06  6.2922624E-06  6.3015194E-06  6.1982627E-06  6.0973318E-06  5.9548846E-06  5.8780251E-06  5.7970001E-06  5.6843201E-06  5.5642335E-06  5.5065647E-06  5.4106438E-06  5.3615553E-06  5.2046646E-06  5.0881235E-06  4.9391247E-06  4.8638111E-06  4.7909627E-06  4.7445241E-06  4.6629818E-06  4.5375465E-06  4.4370426E-06  4.2912963E-06  4.1842633E-06  4.0682241E-06  3.9389089E-06  3.8450127E-06  3.7656209E-06  3.6608313E-06  3.5775831E-06  3.4180115E-06  3.2990969E-06  3.1623125E-06  3.0828986E-06  2.9379450E-06  2.8600344E-06  2.7654803E-06  2.6300515E-06  2.5132474E-06  2.3907630E-06  2.2864869E-06  2.1648882E-06  2.0430533E-06  1.9204698E-06  1.7893176E-06  1.6635099E-06  1.5768867E-06  1.4450500E-06  1.3220649E-06  1.3202992E-06
  7.9201233E-06  7.9285101E-06  7.9662191E-06  8.0352148E-06  8.0132085E-06  8.0645757E-06  7.9700356E-06  7.9749459E-06  8.0601258E-06  7.9340412E-06  7.9274153E-06  7.9668827E-06  7.9328546E-06  7.9271458E-06  7.8687057E-06  7.7515748E-06  7.7107283E-06  7.7067667E-06  7.6640986E-06  7.7139306E-06  7.7291240E-06  7.6550570E-06  7.6975947E-06  7.5814446E-06  7.5759869E-06  7.6043755E-06  7.4904502E-06  7.4592885E-06  7.4907343E-06  7.3962225E-06  7.3247072E-06  7.2251949E-06  7.0860439E-06  7.0427507E-06  6.9782619E-06  6.9722735E-06  6.8923122E-06  6.9326452E-06  6.8793914E-06  6.8882771E-06  6.7574387E-06  6.6982346E-06  6.7567171E-06  6.5859800E-06  6.5010993E-06  6.4992669E-06  6.3600985E-06  6.2559645E-06  6.1323953E-06  6.0435481E-06  6.0046972E-06  5.9411548E-06  5.8729924E-06  5.7908306E-06  5.8020508E-06  5.7012517E-06  5.6617784E-06  5.5168906E-06  5.3988702E-06  5.3968487E-06  5.2408465E-06  5.1932890E-06  5.1358912E-06  5.0283939E-06  4.9443587E-06  4.8122022E-06  4.6869468E-06  4.5950518E-06  4.5133787E-06  4.4348160E-06  4.3589884E-06  4.2878438E-06  4.1952437E-06  4.1126311E-06  3.9871195E-06  3.8774224E-06  3.8007389E-06  3.6646545E-06  3.5940605E-06  3.5370306E-06  3.4154694E-06  3.2858556E-06  3.1441369E-06  3.0260837E-06  2.9472319E-06  2.8727861E-06  2.7750887E-06  2.6527358E-06  2.5780853E-06  2.4345430E-06  2.3270052E-06  2.2432760E-06  2.0973744E-06  2.0162427E-06  1.9126932E-06  1.7630864E-06  1.6711259E-06  1.5577940E-06  1.4468654E-06  1.3218171E-06  1.2224899E-06  1.2382603E-06
  7.3401444E-06  7.3804186E-06  7.3806195E-06  7.4153325E-06  7.4110186E-06  7.4654841E-06  7.4260460E-06  7.4222225E-06  7.4104329E-06  7.3349406E-06  7.3228424E-06  7.3619921E-06  7.3339227E-06  7.2981416E-06  7.2744809E-06  7.2393992E-06  7.1781689E-06  7.1355031E-06  7.1442391E-06  7.1205419E-06  7.1259066E-06  7.0903722E-06  7.1091642E-06  7.0694203E-06  7.0510707E-06  7.0081416E-06  6.9793670E-06  6.9276661E-06  6.8873129E-06  6.8521484E-06  6.7521364E-06  6.6997200E-06  6.6330231E-06  6.5449201E-06  6.4805483E-06  6.5098338E-06  6.4181370E-06  6.4328003E-06  6.4270560E-06  6.3429174E-06  6.2870241E-06  6.2377708E-06  6.1549012E-06  6.1084415E-06  6.0318567E-06  6.0635861E-06  5.9117031E-06  5.8167798E-06  5.7251031E-06  5.6605571E-06  5.5539560E-06  5.5221894E-06  5.4534647E-06  5.4199539E-06  5.3233561E-06  5.2981867E-06  5.2409941E-06  5.1379108E-06  5.0552552E-06  5.0076669E-06  4.9107512E-06  4.8547823E-06  4.7892706E-06  4.6564304E-06  4.5700980E-06  4.4522680E-06  4.3553255E-06  4.2674741E-06  4.1752823E-06  4.0907393E-06  4.0298945E-06  3.9525485E-06  3.8806710E-06  3.8043690E-06  3.7035105E-06  3.5770135E-06  3.5130186E-06  3.3988243E-06  3.3530909E-06  3.2826503E-06  3.1697741E-06  3.0241938E-06  2.9377112E-06  2.8496498E-06  2.7584822E-06  2.6682597E-06  2.5503550E-06  2.4608849E-06  2.3902175E-06  2.2606232E-06  2.1880409E-06  2.0782460E-06  1.9663515E-06  1.8714921E-06  1.7599627E-06  1.6270914E-06  1.5425934E-06  1.4429601E-06  1.3332474E-06  1.2292799E-06  1.1513743E-06  1.1489261E-06
  7.2882493E-06  7.3128603E-06  7.3050882E-06  7.3486867E-06  7.3123552E-06  7.3405518E-06  7.3653432E-06  7.3033001E-06  7.2756781E-06  7.2636239E-06  7.2653467E-06  7.2151284E-06  7.2420834E-06  7.1994177E-06  7.1807581E-06  7.1450413E-06  7.1042429E-06  7.0832533E-06  7.0571449E-06  7.0289132E-06  7.0156452E-06  6.9935571E-06  6.9528423E-06  6.9428993E-06  6.9520755E-06  6.9359028E-06  6.8942668E-06  6.8429107E-06  6.7896026E-06  6.7599015E-06  6.6410383E-06  6.6202086E-06  6.5600639E-06  6.5041316E-06  6.4413620E-06  6.3886311E-06  6.3269152E-06  6.3314166E-06  6.3049549E-06  6.2434165E-06  6.2181174E-06  6.1415941E-06  6.0609952E-06  6.0423903E-06  5.9436493E-06  5.9078660E-06  5.8089274E-06  5.7573765E-06  5.6576335E-06  5.5409782E-06  5.5392031E-06  5.4954581E-06  5.4178021E-06  5.3589096E-06  5.2939098E-06  5.2216039E-06  5.1712775E-06  5.0539542E-06  4.9785829E-06  4.9094079E-06  4.8277188E-06  4.8035444E-06  4.7030864E-06  4.6099776E-06  4.5250823E-06  4.4167576E-06  4.3129667E-06  4.2003501E-06  4.1469301E-06  4.0475526E-06  4.0081160E-06  3.9245346E-06  3.8467610E-06  3.7390487E-06  3.6291807E-06  3.5411057E-06  3.4338760E-06  3.3722352E-06  3.2909317E-06  3.2339003E-06  3.1088600E-06  3.0122174E-06  2.9161145E-06  2.8178506E-06  2.7266040E-06  2.6264998E-06  2.5220022E-06  2.4247833E-06  2.3305868E-06  2.2075034E-06  2.1201804E-06  2.0374369E-06  1.9255015E-06  1.8328619E-06  1.7201791E-06  1.6406761E-06  1.5288200E-06  1.4179328E-06  1.3468840E-06  1.2317337E-06  1.1412937E-06  1.1506902E-06
  4.1710311E-05  4.1574631E-05  4.1645269E-05  4.1608762E-05  4.1755440E-05  4.1810587E-05  4.1731366E-05  4.1690699E-05  4.1635366E-05  4.1578342E-05  4.1398813E-05  4.1263306E-05  4.1165579E-05  4.1032061E-05  4.0820360E-05  4.0634153E-05  4.0455923E-05  4.0306391E-05  4.0111215E-05  4.0106099E-05  4.0099852E-05  3.9863742E-05  3.9805195E-05  3.9673855E-05  3.9364020E-05  3.9255717E-05  3.9002744E-05  3.8714607E-05  3.8508047E-05  3.8245968E-05  3.7848142E-05  3.7618191E-05  3.7349236E-05  3.7005940E-05  3.6767708E-05  3.6594913E-05  3.6237388E-05  3.5979496E-05  3.5754735E-05  3.5450059E-05  3.5147920E-05  3.4801875E-05  3.4558027E-05  3.4121039E-05  3.3863986E-05  3.3542615E-05  3.3161210E-05  3.2843707E-05  3.2334459E-05  3.1990484E-05  3.1663037E-05  3.1253237E-05  3.0864180E-05  3.0496896E-05  3.0101383E-05  2.9664781E-05  2.9266727E-05  2.8797549E-05  2.8378843E-05  2.7953545E-05  2.7475095E-05  2.7077663E-05  2.6646888E-05  2.6167223E-05  2.5631615E-05  2.5048170E-05  2.4500589E-05  2.4079649E-05  2.3561919E-05  2.3167874E-05  2.2699724E-05  2.2251350E-05  2.1761970E-05  2.1292603E-05  2.0688182E-05  2.0238365E-05  1.9795930E-05  1.9218289E-05  1.8607354E-05  1.8151134E-05  1.7556728E-05  1.6968499E-05  1.6395216E-05  1.5903362E-05  1.5338540E-05  1.4712789E-05  1.4215687E-05  1.3680112E-05  1.3175993E-05  1.2606364E-05  1.2030006E-05  1.1479076E-05  1.0959899E-05  1.0364778E-05  9.7070524E-06  9.1167743E-06  8.5378033E-06  7.9496906E-06  7.3118523E-06  6.8274307E-06  6.4072218E-06  6.3068991E-06
  4.1687353E-05  4.1625555E-05  4.1697599E-05  4.1837621E-05  4.1940033E-05  4.1949462E-05  4.1813551E-05  4.1858323E-05  4.1811751E-05  4.1623021E-05  4.1519076E-05  4.1572005E-05  4.1377642E-05  4.1161535E-05  4.0937179E-05  4.0713218E-05  4.0496267E-05  4.0401440E-05  4.0235072E-05  4.0165269E-05  4.0226404E-05  4.0140370E-05  4.0052219E-05  3.9701955E-05  3.9543137E-05  3.9479744E-05  3.9016014E-05  3.8854991E-05  3.8711475E-05  3.8371004E-05  3.7888456E-05  3.7568896E-05  3.7326880E-05  3.6996424E-05  3.6713338E-05  3.6466206E-05  3.6346946E-05  3.6151384E-05  3.5864964E-05  3.5661465E-05  3.5259923E-05  3.5006358E-05  3.4734135E-05  3.4286697E-05  3.4027813E-05  3.3861444E-05  3.3326545E-05  3.2771022E-05  3.2402838E-05  3.1979369E-05  3.1652172E-05  3.1241307E-05  3.0902287E-05  3.0466736E-05  3.0173486E-05  2.9866368E-05  2.9392035E-05  2.8862385E-05  2.8492353E-05  2.8114078E-05  2.7621010E-05  2.7143979E-05  2.6845169E-05  2.6243795E-05  2.5698193E-05  2.5148246E-05  2.4552506E-05  2.4013411E-05  2.3626703E-05  2.3151253E-05  2.2655804E-05  2.2293267E-05  2.1828335E-05  2.1381156E-05  2.0830758E-05  2.0312804E-05  1.9838575E-05  1.9227651E-05  1.8705294E-05  1.8252377E-05  1.7666116E-05  1.7024605E-05  1.6478148E-05  1.5869560E-05  1.5359840E-05  1.4782690E-05  1.4243950E-05  1.3676942E-05  1.3219208E-05  1.2632164E-05  1.2092709E-05  1.1524040E-05  1.0941418E-05  1.0366370E-05  9.8002205E-06  9.1784240E-06  8.6318837E-06  8.0134745E-06  7.3936826E-06  6.8678501E-06  6.4026393E-06  6.3202815E-06
  4.1596969E-05  4.1742015E-05  4.1908128E-05  4.2113117E-05  4.2173913E-05  4.2430078E-05  4.2059359E-05  4.1946487E-05  4.2243046E-05  4.1812965E-05  4.1724147E-05  4.1943357E-05  4.1694927E-05  4.1565619E-05  4.1136364E-05  4.0790957E-05  4.0508283E-05  4.0437399E-05  4.0327628E-05  4.0266699E-05  4.0384955E-05  4.0368938E-05  4.0425437E-05  3.9887186E-05  3.9642184E-05  3.9875860E-05  3.9184573E-05  3.9015317E-05  3.9097069E-05  3.8543374E-05  3.8246721E-05  3.7926114E-05  3.7419839E-05  3.7090450E-05  3.6854051E-05  3.6630763E-05  3.6440806E-05  3.6248521E-05  3.6196253E-05  3.6048811E-05  3.5462763E-05  3.5138198E-05  3.5082847E-05  3.4511858E-05  3.4153342E-05  3.4202558E-05  3.3496113E-05  3.3047225E-05  3.2528939E-05  3.2108276E-05  3.1500372E-05  3.1203654E-05  3.0890413E-05  3.0610853E-05  3.0284454E-05  3.0006621E-05  2.9755137E-05  2.9081071E-05  2.8669335E-05  2.8469673E-05  2.7721291E-05  2.7236505E-05  2.7045056E-05  2.6373775E-05  2.5917511E-05  2.5281990E-05  2.4650194E-05  2.4101986E-05  2.3706621E-05  2.3137668E-05  2.2742475E-05  2.2463161E-05  2.1994167E-05  2.1538402E-05  2.0878449E-05  2.0409124E-05  2.0067597E-05  1.9375399E-05  1.8837165E-05  1.8413669E-05  1.7770707E-05  1.7161486E-05  1.6534955E-05  1.5898962E-05  1.5364070E-05  1.4826790E-05  1.4273846E-05  1.3701680E-05  1.3270717E-05  1.2751995E-05  1.2233696E-05  1.1573432E-05  1.0932400E-05  1.0478159E-05  9.8593508E-06  9.2428292E-06  8.7127885E-06  8.0869313E-06  7.4941192E-06  6.8619628E-06  6.3710360E-06  6.2797470E-06
  4.1552696E-05  4.1812319E-05  4.2071115E-05  4.2614819E-05  4.2202878E-05  4.2084660E-05  4.1895879E-05  4.1916745E-05  4.1917108E-05  4.1713125E-05  4.1672882E-05  4.1726207E-05  4.1631603E-05  4.1908053E-05  4.1285201E-05  4.0909818E-05  4.0642256E-05  4.0369321E-05  4.0365708E-05  4.0531961E-05  4.0872842E-05  4.0447439E-05  4.0088977E-05  3.9793984E-05  3.9550584E-05  3.9450019E-05  3.9089965E-05  3.8888260E-05  3.8804501E-05  3.8749674E-05  3.8654564E-05  3.8086751E-05  3.7428958E-05  3.7125034E-05  3.6810712E-05  3.6688760E-05  3.6645959E-05  3.6759083E-05  3.6282817E-05  3.5791630E-05  3.5362690E-05  3.5011970E-05  3.4836251E-05  3.4415935E-05  3.4095233E-05  3.3909027E-05  3.3463287E-05  3.3261801E-05  3.2678499E-05  3.2130239E-05  3.1547270E-05  3.1260732E-05  3.0878432E-05  3.0654420E-05  3.0568982E-05  2.9977682E-05  2.9548211E-05  2.9073406E-05  2.8621163E-05  2.8244333E-05  2.7741619E-05  2.7215484E-05  2.6924252E-05  2.6357456E-05  2.6037384E-05  2.5331440E-05  2.4724819E-05  2.4154107E-05  2.3696842E-05  2.3214352E-05  2.2918777E-05  2.2637617E-05  2.1945117E-05  2.1376659E-05  2.0865445E-05  2.0267173E-05  1.9814316E-05  1.9227992E-05  1.8758487E-05  1.8288644E-05  1.7806110E-05  1.7337655E-05  1.6585859E-05  1.5885152E-05  1.5367835E-05  1.4870131E-05  1.4312380E-05  1.3814850E-05  1.3406161E-05  1.2813317E-05  1.2182715E-05  1.1507920E-05  1.0937171E-05  1.0387628E-05  9.7796367E-06  9.2099180E-06  8.6455190E-06  8.0911920E-06  7.5634331E-06  6.9579901E-06  6.4214559E-06  6.3116591E-06
  4.1558022E-05  4.1837489E-05  4.2172208E-05  4.2218263E-05  4.2098507E-05  4.2007865E-05  4.1879039E-05  4.1831452E-05  4.1836617E-05  4.1726546E-05  4.1694960E-05  4.1719833E-05  4.1588648E-05  4.1579472E-05  4.1438263E-05  4.0942032E-05  4.0614395E-05  4.0438556E-05  4.0427506E-05  4.0643950E-05  4.0522800E-05  4.0272939E-05  4.0151530E-05  3.9863172E-05  3.9666142E-05  3.9572084E-05  3.9148993E-05  3.8805759E-05  3.8776745E-05  3.8634905E-05  3.8337900E-05  3.8160032E-05  3.7618315E-05  3.7068517E-05  3.6800687E-05  3.6683526E-05  3.6802983E-05  3.6520387E-05  3.6149893E-05  3.5860323E-05  3.5379965E-05  3.5010808E-05  3.4781368E-05  3.4399724E-05  3.4079769E-05  3.3895860E-05  3.3387650E-05  3.3028376E-05  3.2653227E-05  3.2155411E-05  3.1584601E-05  3.1222897E-05  3.0945172E-05  3.0734444E-05  3.0440769E-05  2.9888070E-05  2.9552605E-05  2.9025067E-05  2.8567970E-05  2.8204221E-05  2.7673614E-05  2.7272700E-05  2.6873473E-05  2.6386310E-05  2.5986316E-05  2.5455249E-05  2.4813014E-05  2.4158384E-05  2.3676144E-05  2.3263689E-05  2.2960853E-05  2.2497972E-05  2.1851198E-05  2.1444331E-05  2.0902895E-05  2.0351824E-05  1.9750647E-05  1.9298188E-05  1.8742201E-05  1.8276252E-05  1.7704390E-05  1.7174193E-05  1.6521996E-05  1.5937103E-05  1.5390694E-05  1.4895261E-05  1.4327764E-05  1.3922193E-05  1.3358405E-05  1.2794127E-05  1.2176003E-05  1.1505953E-05  1.0907460E-05  1.0395642E-05  9.7939391E-06  9.1623663E-06  8.6375844E-06  8.0071050E-06  7.5075597E-06  6.9546591E-06  6.4051116E-06  6.3373612E-06
  4.1681769E-05  4.1951714E-05  4.2429643E-05  4.2086907E-05  4.2083514E-05  4.2323263E-05  4.2003601E-05  4.1945474E-05  4.2236844E-05  4.1667850E-05  4.1680070E-05  4.2012218E-05  4.1447988E-05  4.1420269E-05  4.1593007E-05  4.1065355E-05  4.0568605E-05  4.0383889E-05  4.0479413E-05  4.0778618E-05  4.0539366E-05  4.0261812E-05  4.0367301E-05  3.9887331E-05  3.9682745E-05  3.9792234E-05  3.9164035E-05  3.8909713E-05  3.9075408E-05  3.8592573E-05  3.8333078E-05  3.8312659E-05  3.7539132E-05  3.7097699E-05  3.6830232E-05  3.6782814E-05  3.6927594E-05  3.6415211E-05  3.6172371E-05  3.6222881E-05  3.5495422E-05  3.5053096E-05  3.5048551E-05  3.4425358E-05  3.4100297E-05  3.4052060E-05  3.3363318E-05  3.2989742E-05  3.2813448E-05  3.2102063E-05  3.1627166E-05  3.1188568E-05  3.1002492E-05  3.0867326E-05  3.0362551E-05  2.9875371E-05  2.9748421E-05  2.9082995E-05  2.8621911E-05  2.8415106E-05  2.7778003E-05  2.7338036E-05  2.7062001E-05  2.6391066E-05  2.5894106E-05  2.5625893E-05  2.4821141E-05  2.4185567E-05  2.3687797E-05  2.3335428E-05  2.3035826E-05  2.2416116E-05  2.1899763E-05  2.1574937E-05  2.0908531E-05  2.0338890E-05  2.0016075E-05  1.9263854E-05  1.8743931E-05  1.8456449E-05  1.7746141E-05  1.7164415E-05  1.6670603E-05  1.6079871E-05  1.5391196E-05  1.4807423E-05  1.4322951E-05  1.3985388E-05  1.3343922E-05  1.2758810E-05  1.2277298E-05  1.1583017E-05  1.0962995E-05  1.0500705E-05  9.8167340E-06  9.1825808E-06  8.7580237E-06  8.0149163E-06  7.4134133E-06  6.9927431E-06  6.4452199E-06  6.3545616E-06
  4.1640663E-05  4.1808396E-05  4.2051242E-05  4.1901110E-05  4.1886564E-05  4.1916948E-05  4.1769637E-05  4.1667606E-05  4.1821649E-05  4.1721806E-05  4.1552708E-05  4.1657793E-05  4.1309977E-05  4.1217331E-05  4.1181311E-05  4.0869514E-05  4.0481499E-05  4.0400089E-05  4.0335206E-05  4.0556076E-05  4.0341159E-05  4.0034206E-05  3.9987445E-05  3.9795026E-05  3.9511986E-05  3.9372098E-05  3.9028121E-05  3.8875529E-05  3.8740570E-05  3.8395835E-05  3.8186342E-05  3.7835909E-05  3.7572727E-05  3.7085928E-05  3.6814171E-05  3.6658556E-05  3.6515076E-05  3.6180521E-05  3.5960076E-05  3.5824679E-05  3.5337277E-05  3.5020925E-05  3.4709672E-05  3.4289163E-05  3.4005648E-05  3.3761242E-05  3.3393786E-05  3.2907533E-05  3.2567090E-05  3.2009459E-05  3.1480427E-05  3.1093306E-05  3.0824282E-05  3.0503378E-05  3.0122983E-05  2.9770043E-05  2.9408512E-05  2.8909662E-05  2.8540178E-05  2.8206436E-05  2.7696756E-05  2.7172503E-05  2.6816274E-05  2.6230916E-05  2.5693529E-05  2.5305866E-05  2.4724831E-05  2.4157376E-05  2.3680366E-05  2.3198700E-05  2.2839095E-05  2.2276493E-05  2.1787198E-05  2.1373264E-05  2.0834648E-05  2.0264776E-05  1.9722023E-05  1.9209293E-05  1.8699843E-05  1.8232642E-05  1.7619156E-05  1.7114130E-05  1.6581103E-05  1.5972680E-05  1.5331466E-05  1.4771878E-05  1.4257802E-05  1.3829258E-05  1.3243388E-05  1.2683318E-05  1.2160919E-05  1.1539239E-05  1.0951746E-05  1.0436180E-05  9.8150145E-06  9.1271895E-06  8.6411626E-06  8.0105806E-06  7.4603464E-06  6.9395638E-06  6.4466291E-06  6.3266637E-06
  4.1622195E-05  4.1762473E-05  4.1906232E-05  4.1850644E-05  4.1849933E-05  4.1880078E-05  4.1782114E-05  4.1672498E-05  4.1707788E-05  4.1543922E-05  4.1585573E-05  4.1571814E-05  4.1332576E-05  4.1155469E-05  4.1054445E-05  4.0786655E-05  4.0476085E-05  4.0294792E-05  4.0309412E-05  4.0431420E-05  4.0211568E-05  3.9930226E-05  3.9899582E-05  3.9721672E-05  3.9481304E-05  3.9192753E-05  3.9019281E-05  3.8763284E-05  3.8590531E-05  3.8225627E-05  3.8018649E-05  3.7747448E-05  3.7436810E-05  3.6922990E-05  3.6636816E-05  3.6637473E-05  3.6442589E-05  3.6184178E-05  3.5956805E-05  3.5618962E-05  3.5215409E-05  3.4906728E-05  3.4727884E-05  3.4343324E-05  3.4005162E-05  3.3733024E-05  3.3254888E-05  3.2917614E-05  3.2485717E-05  3.1917315E-05  3.1387570E-05  3.0976871E-05  3.0772494E-05  3.0537075E-05  3.0140289E-05  2.9787624E-05  2.9486804E-05  2.8945414E-05  2.8449058E-05  2.8091981E-05  2.7529675E-05  2.7071703E-05  2.6700398E-05  2.6109466E-05  2.5644303E-05  2.5236171E-05  2.4727311E-05  2.4113230E-05  2.3621475E-05  2.3276557E-05  2.2816729E-05  2.2206823E-05  2.1734725E-05  2.1373038E-05  2.0727054E-05  2.0194895E-05  1.9754892E-05  1.9233019E-05  1.8678073E-05  1.8241841E-05  1.7593579E-05  1.7111487E-05  1.6558226E-05  1.5970375E-05  1.5290981E-05  1.4792377E-05  1.4246895E-05  1.3743429E-05  1.3194184E-05  1.2642983E-05  1.2095051E-05  1.1575020E-05  1.0969266E-05  1.0389225E-05  9.7575445E-06  9.1217597E-06  8.6478214E-06  8.0097962E-06  7.4301254E-06  6.8877494E-06  6.4203119E-06  6.3106986E-06
  4.1554020E-05  4.1806111E-05  4.2255532E-05  4.1949362E-05  4.1843041E-05  4.2238656E-05  4.1790070E-05  4.1702163E-05  4.1994486E-05  4.1563282E-05  4.1506862E-05  4.1766538E-05  4.1334736E-05  4.1180269E-05  4.1245669E-05  4.0728890E-05  4.0424337E-05  4.0122596E-05  4.0239425E-05  4.0576336E-05  4.0151310E-05  3.9936842E-05  4.0183898E-05  3.9683792E-05  3.9541578E-05  3.9542248E-05  3.9016807E-05  3.8702357E-05  3.8806824E-05  3.8253402E-05  3.8054079E-05  3.8033272E-05  3.7488543E-05  3.6861737E-05  3.6617915E-05  3.6621666E-05  3.6653366E-05  3.6212360E-05  3.5978124E-05  3.5918212E-05  3.5341750E-05  3.4901312E-05  3.4894425E-05  3.4309433E-05  3.3842468E-05  3.3780290E-05  3.3240195E-05  3.2795601E-05  3.2561998E-05  3.2030921E-05  3.1441730E-05  3.0992848E-05  3.0818521E-05  3.0691964E-05  3.0181530E-05  2.9708522E-05  2.9602561E-05  2.8885294E-05  2.8475186E-05  2.8371750E-05  2.7574887E-05  2.7100689E-05  2.6845344E-05  2.6167498E-05  2.5610947E-05  2.5375560E-05  2.4744636E-05  2.4167698E-05  2.3655884E-05  2.3210430E-05  2.2996772E-05  2.2145284E-05  2.1752845E-05  2.1460893E-05  2.0772863E-05  2.0230306E-05  1.9836943E-05  1.9227673E-05  1.8676756E-05  1.8367703E-05  1.7680240E-05  1.7069194E-05  1.6680621E-05  1.5927985E-05  1.5358166E-05  1.4816684E-05  1.4315164E-05  1.3834499E-05  1.3233708E-05  1.2664468E-05  1.2202472E-05  1.1608450E-05  1.0975608E-05  1.0459986E-05  9.8207107E-06  9.1876153E-06  8.6670191E-06  8.0393546E-06  7.4275386E-06  6.9267284E-06  6.4364467E-06  6.3067037E-06
